 frequency       inoise_spectrum onoise_spectrum
 1.55051578e+05  1.90265354e-08  1.02500062e-07 
 1.73019574e+05  1.80690103e-08  9.73416670e-08 
 1.93069773e+05  1.71656035e-08  9.24748191e-08 
 2.15443469e+05  1.63135652e-08  8.78847041e-08 
 2.40409918e+05  1.55102945e-08  8.35573111e-08 
 2.68269580e+05  1.47533313e-08  7.94793865e-08 
 2.99357729e+05  1.40403477e-08  7.56383897e-08 
 3.34048498e+05  1.33691404e-08  7.20224504e-08 
 3.72759372e+05  1.27376227e-08  6.86203276e-08 
 4.15956216e+05  1.21438174e-08  6.54213702e-08 
 4.64158883e+05  1.15858500e-08  6.24154788e-08 
 5.17947468e+05  1.10619414e-08  5.95930693e-08 
 5.77969288e+05  1.05704014e-08  5.69450368e-08 
 6.44946677e+05  1.01096228e-08  5.44627224e-08 
 7.19685673e+05  9.67807487e-09  5.21378800e-08 
 8.03085722e+05  9.27429779e-09  4.99626450e-08 
 8.96150502e+05  8.89689708e-09  4.79295050e-08 
 1.00000000e+06  8.54453844e-09  4.60312720e-08 
 1.11588399e+06  8.21594294e-09  4.42610559e-08 
 1.24519708e+06  7.90988256e-09  4.26122413e-08 
 1.38949549e+06  7.62517624e-09  4.10784654e-08 
 1.55051578e+06  7.36068626e-09  3.96535989e-08 
 1.73019574e+06  7.11531522e-09  3.83317300e-08 
 1.93069773e+06  6.88800346e-09  3.71071498e-08 
 2.15443469e+06  6.67772701e-09  3.59743420e-08 
 2.40409918e+06  6.48349601e-09  3.49279738e-08 
 2.68269580e+06  6.30435367e-09  3.39628908e-08 
 2.99357729e+06  6.13937563e-09  3.30741128e-08 
 3.34048498e+06  5.98766965e-09  3.22568331e-08 
 3.72759372e+06  5.84837578e-09  3.15064185e-08 
 4.15956216e+06  5.72066657e-09  3.08184111e-08 
 4.64158883e+06  5.60374763e-09  3.01885309e-08 
 5.17947468e+06  5.49685815e-09  2.96126787e-08 
 5.77969288e+06  5.39927151e-09  2.90869394e-08 
 6.44946677e+06  5.31029575e-09  2.86075843e-08 
 7.19685673e+06  5.22927395e-09  2.81710734e-08 
 8.03085722e+06  5.15558451e-09  2.77740568e-08 
 8.96150502e+06  5.08864109e-09  2.74133741e-08 
 1.00000000e+07  5.02789245e-09  2.70860537e-08 
 1.11588399e+07  4.97282199e-09  2.67893100e-08 
 1.24519708e+07  4.92294714e-09  2.65205401e-08 
 1.38949549e+07  4.87781842e-09  2.62773188e-08 
 1.55051578e+07  4.83701848e-09  2.60573929e-08 
 1.73019574e+07  4.80016083e-09  2.58586744e-08 
 1.93069773e+07  4.76688855e-09  2.56792330e-08 
 2.15443469e+07  4.73687281e-09  2.55172880e-08 
 2.40409918e+07  4.70981142e-09  2.53712000e-08 
 2.68269580e+07  4.68542723e-09  2.52394616e-08 
 2.99357729e+07  4.66346661e-09  2.51206887e-08 
 3.34048498e+07  4.64369786e-09  2.50136109e-08 
 3.72759372e+07  4.62590969e-09  2.49170626e-08 
 4.15956216e+07  4.60990973e-09  2.48299730e-08 
 4.64158883e+07  4.59552308e-09  2.47513575e-08 
 5.17947468e+07  4.58259091e-09  2.46803073e-08 
 5.77969288e+07  4.57096917e-09  2.46159807e-08 
 6.44946677e+07  4.56052734e-09  2.45575925e-08 
 7.19685673e+07  4.55114724e-09  2.45044041e-08 
 8.03085722e+07  4.54272193e-09  2.44557128e-08 
 8.96150502e+07  4.53515472e-09  2.44108402e-08 
 1.00000000e+08  4.52835818e-09  2.43691195e-08 
