 frequency       inoise_spectrum onoise_spectrum
 1.55051578e+05  9.01851468e-08  9.03347103e-07 
 1.73019574e+05  8.81360025e-08  8.82821417e-07 
 1.93069773e+05  8.62583115e-08  8.64013055e-07 
 2.15443469e+05  8.45401916e-08  8.46802988e-07 
 2.40409918e+05  8.29702745e-08  8.31077327e-07 
 2.68269580e+05  8.15377144e-08  8.16727414e-07 
 2.99357729e+05  8.02321949e-08  8.03649891e-07 
 3.34048498e+05  7.90439340e-08  7.91746745e-07 
 3.72759372e+05  7.79636864e-08  7.80925333e-07 
 4.15956216e+05  7.69827422e-08  7.71098368e-07 
 4.64158883e+05  7.60929230e-08  7.62183870e-07 
 5.17947468e+05  7.52865734e-08  7.54105088e-07 
 5.77969288e+05  7.45565502e-08  7.46790383e-07 
 6.44946677e+05  7.38962078e-08  7.40173082e-07 
 7.19685673e+05  7.32993819e-08  7.34191301e-07 
 8.03085722e+05  7.27603699e-08  7.28787751e-07 
 8.96150502e+05  7.22739100e-08  7.23909516e-07 
 1.00000000e+06  7.18351591e-08  7.19507823e-07 
 1.11588399e+06  7.14396695e-08  7.15537795e-07 
 1.24519708e+06  7.10833649e-08  7.11958199e-07 
 1.38949549e+06  7.07625173e-08  7.08731185e-07 
 1.55051578e+06  7.04737224e-08  7.05822030e-07 
 1.73019574e+06  7.02138771e-08  7.03198871e-07 
 1.93069773e+06  6.99801564e-08  7.00832441e-07 
 2.15443469e+06  6.97699921e-08  6.98695807e-07 
 2.40409918e+06  6.95810512e-08  6.96764101e-07 
 2.68269580e+06  6.94112168e-08  6.95014249e-07 
 2.99357729e+06  6.92585686e-08  6.93424694e-07 
 3.34048498e+06  6.91213655e-08  6.91975109e-07 
 3.72759372e+06  6.89980284e-08  6.90646086e-07 
 4.15956216e+06  6.88871246e-08  6.89418812e-07 
 4.64158883e+06  6.87873527e-08  6.88274707e-07 
 5.17947468e+06  6.86975280e-08  6.87195024e-07 
 5.77969288e+06  6.86165696e-08  6.86160392e-07 
 6.44946677e+06  6.85434864e-08  6.85150298e-07 
 7.19685673e+06  6.84773653e-08  6.84142473e-07 
 8.03085722e+06  6.84173576e-08  6.83112192e-07 
 8.96150502e+06  6.83626668e-08  6.82031429e-07 
 1.00000000e+07  6.83125352e-08  6.80867883e-07 
 1.11588399e+07  6.82662302e-08  6.79583823e-07 
 1.24519708e+07  6.82230292e-08  6.78134745e-07 
 1.38949549e+07  6.81822031e-08  6.76467829e-07 
 1.55051578e+07  6.81429977e-08  6.74520183e-07 
 1.73019574e+07  6.81046124e-08  6.72216916e-07 
 1.93069773e+07  6.80661750e-08  6.69469081e-07 
 2.15443469e+07  6.80267129e-08  6.66171627e-07 
 2.40409918e+07  6.79851177e-08  6.62201547e-07 
 2.68269580e+07  6.79401038e-08  6.57416547e-07 
 2.99357729e+07  6.78901587e-08  6.51654689e-07 
 3.34048498e+07  6.78334832e-08  6.44735620e-07 
 3.72759372e+07  6.77679201e-08  6.36464134e-07 
 4.15956216e+07  6.76908699e-08  6.26636888e-07 
 4.64158883e+07  6.75991920e-08  6.15053002e-07 
 5.17947468e+07  6.74890891e-08  6.01528916e-07 
 5.77969288e+07  6.73559769e-08  5.85917182e-07 
 6.44946677e+07  6.71943391e-08  5.68127795e-07 
 7.19685673e+07  6.69975738e-08  5.48149438e-07 
 8.03085722e+07  6.67578396e-08  5.26066884e-07 
 8.96150502e+07  6.64659175e-08  5.02070440e-07 
 1.00000000e+08  6.61111145e-08  4.76454021e-07 
