 frequency       AmagdB          Aphdeg         
 1.20007371e+05  4.63751562e+01  1.64851675e+02 
 1.22774708e+05  4.63613999e+01  1.64518835e+02 
 1.25605860e+05  4.63470484e+01  1.64179417e+02 
 1.28502297e+05  4.63320779e+01  1.63833340e+02 
 1.31465525e+05  4.63164642e+01  1.63480524e+02 
 1.34497085e+05  4.63001819e+01  1.63120893e+02 
 1.37598551e+05  4.62832052e+01  1.62754371e+02 
 1.40771537e+05  4.62655073e+01  1.62380888e+02 
 1.44017690e+05  4.62470607e+01  1.62000375e+02 
 1.47338699e+05  4.62278371e+01  1.61612768e+02 
 1.50736290e+05  4.62078075e+01  1.61218007e+02 
 1.54212228e+05  4.61869418e+01  1.60816036e+02 
 1.57768320e+05  4.61652097e+01  1.60406802e+02 
 1.61406415e+05  4.61425795e+01  1.59990260e+02 
 1.65128404e+05  4.61190193e+01  1.59566367e+02 
 1.68936220e+05  4.60944961e+01  1.59135087e+02 
 1.72831844e+05  4.60689763e+01  1.58696391e+02 
 1.76817299e+05  4.60424256e+01  1.58250254e+02 
 1.80894658e+05  4.60148091e+01  1.57796660e+02 
 1.85066040e+05  4.59860911e+01  1.57335600e+02 
 1.89333613e+05  4.59562354e+01  1.56867069e+02 
 1.93699595e+05  4.59252052e+01  1.56391075e+02 
 1.98166255e+05  4.58929631e+01  1.55907629e+02 
 2.02735916e+05  4.58594713e+01  1.55416755e+02 
 2.07410951e+05  4.58246915e+01  1.54918484e+02 
 2.12193792e+05  4.57885851e+01  1.54412855e+02 
 2.17086923e+05  4.57511131e+01  1.53899919e+02 
 2.22092889e+05  4.57122362e+01  1.53379735e+02 
 2.27214291e+05  4.56719149e+01  1.52852374e+02 
 2.32453791e+05  4.56301098e+01  1.52317916e+02 
 2.37814113e+05  4.55867813e+01  1.51776452e+02 
 2.43298042e+05  4.55418897e+01  1.51228085e+02 
 2.48908429e+05  4.54953956e+01  1.50672928e+02 
 2.54648190e+05  4.54472598e+01  1.50111107e+02 
 2.60520309e+05  4.53974434e+01  1.49542759e+02 
 2.66527837e+05  4.53459079e+01  1.48968030e+02 
 2.72673897e+05  4.52926154e+01  1.48387083e+02 
 2.78961683e+05  4.52375283e+01  1.47800087e+02 
 2.85394464e+05  4.51806101e+01  1.47207228e+02 
 2.91975583e+05  4.51218250e+01  1.46608700e+02 
 2.98708461e+05  4.50611380e+01  1.46004711e+02 
 3.05596598e+05  4.49985152e+01  1.45395477e+02 
 3.12643573e+05  4.49339241e+01  1.44781230e+02 
 3.19853049e+05  4.48673331e+01  1.44162208e+02 
 3.27228774e+05  4.47987122e+01  1.43538664e+02 
 3.34774581e+05  4.47280327e+01  1.42910858e+02 
 3.42494392e+05  4.46552676e+01  1.42279060e+02 
 3.50392221e+05  4.45803917e+01  1.41643552e+02 
 3.58472171e+05  4.45033813e+01  1.41004622e+02 
 3.66738442e+05  4.44242146e+01  1.40362568e+02 
 3.75195331e+05  4.43428719e+01  1.39717693e+02 
 3.83847234e+05  4.42593354e+01  1.39070309e+02 
 3.92698648e+05  4.41735895e+01  1.38420734e+02 
 4.01754173e+05  4.40856205e+01  1.37769291e+02 
 4.11018515e+05  4.39954173e+01  1.37116308e+02 
 4.20496491e+05  4.39029706e+01  1.36462115e+02 
 4.30193027e+05  4.38082737e+01  1.35807048e+02 
 4.40113162e+05  4.37113221e+01  1.35151442e+02 
 4.50262052e+05  4.36121138e+01  1.34495635e+02 
 4.60644974e+05  4.35106488e+01  1.33839965e+02 
 4.71267322e+05  4.34069298e+01  1.33184769e+02 
 4.82134619e+05  4.33009617e+01  1.32530384e+02 
 4.93252513e+05  4.31927515e+01  1.31877143e+02 
 5.04626783e+05  4.30823089e+01  1.31225377e+02 
 5.16263340e+05  4.29696455e+01  1.30575411e+02 
 5.28168234e+05  4.28547753e+01  1.29927568e+02 
 5.40347650e+05  4.27377142e+01  1.29282164e+02 
 5.52807921e+05  4.26184805e+01  1.28639508e+02 
 5.65555523e+05  4.24970943e+01  1.27999904e+02 
 5.78597080e+05  4.23735776e+01  1.27363646e+02 
 5.91939372e+05  4.22479544e+01  1.26731022e+02 
 6.05589334e+05  4.21202502e+01  1.26102308e+02 
 6.19554061e+05  4.19904925e+01  1.25477773e+02 
 6.33840810e+05  4.18587100e+01  1.24857676e+02 
 6.48457008e+05  4.17249332e+01  1.24242265e+02 
 6.63410251e+05  4.15891936e+01  1.23631777e+02 
 6.78708313e+05  4.14515243e+01  1.23026439e+02 
 6.94359143e+05  4.13119592e+01  1.22426464e+02 
 7.10370877e+05  4.11705334e+01  1.21832058e+02 
 7.26751838e+05  4.10272829e+01  1.21243412e+02 
 7.43510539e+05  4.08822445e+01  1.20660706e+02 
 7.60655691e+05  4.07354557e+01  1.20084108e+02 
 7.78196206e+05  4.05869546e+01  1.19513776e+02 
 7.96141200e+05  4.04367797e+01  1.18949852e+02 
 8.14500001e+05  4.02849701e+01  1.18392471e+02 
 8.33282151e+05  4.01315650e+01  1.17841753e+02 
 8.52497412e+05  3.99766039e+01  1.17297809e+02 
 8.72155772e+05  3.98201263e+01  1.16760737e+02 
 8.92267449e+05  3.96621719e+01  1.16230624e+02 
 9.12842895e+05  3.95027802e+01  1.15707547e+02 
 9.33892805e+05  3.93419906e+01  1.15191573e+02 
 9.55428121e+05  3.91798423e+01  1.14682756e+02 
 9.77460036e+05  3.90163744e+01  1.14181143e+02 
 1.00000000e+06  3.88516252e+01  1.13686770e+02 
 1.02305973e+06  3.86856332e+01  1.13199663e+02 
 1.04665121e+06  3.85184360e+01  1.12719842e+02 
 1.07078670e+06  3.83500709e+01  1.12247315e+02 
 1.09547876e+06  3.81805746e+01  1.11782083e+02 
 1.12074020e+06  3.80099832e+01  1.11324140e+02 
 1.14658417e+06  3.78383323e+01  1.10873471e+02 
 1.17302409e+06  3.76656567e+01  1.10430056e+02 
 1.20007371e+06  3.74919906e+01  1.09993867e+02 
 1.22774708e+06  3.73173674e+01  1.09564868e+02 
 1.25605860e+06  3.71418201e+01  1.09143021e+02 
 1.28502297e+06  3.69653804e+01  1.08728278e+02 
 1.31465525e+06  3.67880798e+01  1.08320589e+02 
 1.34497085e+06  3.66099487e+01  1.07919898e+02 
 1.37598551e+06  3.64310169e+01  1.07526143e+02 
