 frequency       inoise_spectrum onoise_spectrum
 1.55051578e+05  7.45566465e-08  7.52902392e-07 
 1.73019574e+05  7.45200395e-08  7.52664509e-07 
 1.93069773e+05  7.44833202e-08  7.52457597e-07 
 2.15443469e+05  7.44455521e-08  7.52280006e-07 
 2.40409918e+05  7.44056667e-08  7.52130639e-07 
 2.68269580e+05  7.43624239e-08  7.52008976e-07 
 2.99357729e+05  7.43143634e-08  7.51915138e-07 
 3.34048498e+05  7.42597476e-08  7.51849954e-07 
 3.72759372e+05  7.41964928e-08  7.51815066e-07 
 4.15956216e+05  7.41220887e-08  7.51813054e-07 
 4.64158883e+05  7.40335033e-08  7.51847603e-07 
 5.17947468e+05  7.39270734e-08  7.51923706e-07 
 5.77969288e+05  7.37983804e-08  7.52047917e-07 
 6.44946677e+05  7.36421147e-08  7.52228660e-07 
 7.19685673e+05  7.34519325e-08  7.52476596e-07 
 8.03085722e+05  7.32203154e-08  7.52805061e-07 
 8.96150502e+05  7.29384497e-08  7.53230567e-07 
 1.00000000e+06  7.25961496e-08  7.53773371e-07 
 1.11588399e+06  7.21818613e-08  7.54458088e-07 
 1.24519708e+06  7.16827942e-08  7.55314322e-07 
 1.38949549e+06  7.10852396e-08  7.56377243e-07 
 1.55051578e+06  7.03751378e-08  7.57688021e-07 
 1.73019574e+06  6.95389487e-08  7.59293944e-07 
 1.93069773e+06  6.85648470e-08  7.61247998e-07 
 2.15443469e+06  6.74442067e-08  7.63607585e-07 
 2.40409918e+06  6.61732443e-08  7.66431952e-07 
 2.68269580e+06  6.47545856e-08  7.69777835e-07 
 2.99357729e+06  6.31984268e-08  7.73692789e-07 
 3.34048498e+06  6.15229235e-08  7.78205770e-07 
 3.72759372e+06  5.97535196e-08  7.83314803e-07 
 4.15956216e+06  5.79211077e-08  7.88972127e-07 
 4.64158883e+06  5.60591879e-08  7.95068005e-07 
 5.17947468e+06  5.42004488e-08  8.01415319e-07 
 5.77969288e+06  5.23733543e-08  8.07737970e-07 
 6.44946677e+06  5.05993154e-08  8.13666393e-07 
 7.19685673e+06  4.88908667e-08  8.18743004e-07 
 8.03085722e+06  4.72510278e-08  8.22438857e-07 
 8.96150502e+06  4.56737961e-08  8.24180653e-07 
 1.00000000e+07  4.41455532e-08  8.23385223e-07 
 1.11588399e+07  4.26471047e-08  8.19497528e-07 
 1.24519708e+07  4.11560835e-08  8.12028427e-07 
 1.38949549e+07  3.96494939e-08  8.00589602e-07 
 1.55051578e+07  3.81062144e-08  7.84924157e-07 
 1.73019574e+07  3.65092888e-08  7.64931763e-07 
 1.93069773e+07  3.48478172e-08  7.40686497e-07 
 2.15443469e+07  3.31182407e-08  7.12444412e-07 
 2.40409918e+07  3.13248299e-08  6.80637363e-07 
 2.68269580e+07  2.94792710e-08  6.45850697e-07 
 2.99357729e+07  2.75993835e-08  6.08785204e-07 
 3.34048498e+07  2.57071736e-08  5.70207309e-07 
 3.72759372e+07  2.38265576e-08  5.30894479e-07 
 4.15956216e+07  2.19811331e-08  4.91583903e-07 
 4.64158883e+07  2.01923196e-08  4.52931269e-07 
 5.17947468e+07  1.84780661e-08  4.15483680e-07 
 5.77969288e+07  1.68521741e-08  3.79667399e-07 
 6.44946677e+07  1.53241696e-08  3.45788470e-07 
 7.19685673e+07  1.38995832e-08  3.14042750e-07 
 8.03085722e+07  1.25804863e-08  2.84531540e-07 
 8.96150502e+07  1.13661416e-08  2.57279516e-07 
 1.00000000e+08  1.02536657e-08  2.32252494e-07 
